id_codedep_codecom,coddep,commune,pmun,pcap,ptot
70574,70,VOLON,57,0,57
70575,70,VORAY-SUR-L'OGNON,841,16,857
70576,70,VOUGÉCOURT,151,1,152
70577,70,VOUHENANS,379,9,388
70578,70,VREGILLE,174,2,176
70579,70,VYANS-LE-VAL,428,16,444
70580,70,VY-LE-FERROUX,152,5,157
70581,70,VY-LÈS-LURE,704,16,720
70582,70,VY-LÈS-RUPT,81,0,81
70583,70,VY-LÈS-FILAIN,130,1,131
71001,71,L'ABERGEMENT-DE-CUISERY,799,15,814
71002,71,L'ABERGEMENT-SAINTE-COLOMBE,1243,20,1263
71003,71,ALLEREY-SUR-SAÔNE,795,6,801
71004,71,ALLÉRIOT,1164,25,1189
71005,71,ALUZE,251,10,261
71006,71,AMANZÉ,185,5,190
71007,71,AMEUGNY,167,4,171
71008,71,ANGLURE-SOUS-DUN,151,7,158
71009,71,ANOST,719,14,733
71010,71,ANTULLY,864,10,874
71011,71,ANZY-LE-DUC,444,86,530
71012,71,ARTAIX,331,15,346
71013,71,AUTHUMES,272,5,277
71014,71,AUTUN,12987,1022,14009
71015,71,AUXY,914,29,943
71016,71,AZÉ,1082,27,1109
71017,71,BALLORE,95,4,99
71018,71,BANTANGES,547,11,558
71019,71,BARIZEY,143,7,150
71020,71,BARNAY,98,2,100
71021,71,BARON,291,22,313
71022,71,BAUDEMONT,625,9,634
71023,71,BAUDRIÈRES,956,26,982
71024,71,BAUGY,509,17,526
71025,71,BEAUBERY,358,8,366
71026,71,BEAUMONT-SUR-GROSNE,337,13,350
71027,71,BEAUREPAIRE-EN-BRESSE,721,7,728
71028,71,BEAUVERNOIS,106,3,109
71029,71,BELLEVESVRE,292,4,296
71030,71,BERGESSERIN,203,4,207
71031,71,BERZÉ-LE-CHÂTEL,59,1,60
71032,71,BERZÉ-LA-VILLE,690,14,704
71033,71,BEY,861,19,880
71034,71,BISSEY-SOUS-CRUCHAUD,335,7,342
71035,71,BISSY-LA-MÂCONNAISE,204,3,207
71036,71,BISSY-SOUS-UXELLES,69,0,69
71037,71,BISSY-SUR-FLEY,84,6,90
71038,71,LES BIZOTS,468,13,481
71039,71,BLANOT,181,1,182
71040,71,BLANZY,6060,140,6200
71041,71,BOIS-SAINTE-MARIE,190,2,192
71042,71,BONNAY,318,7,325
71043,71,LES BORDES,83,3,86
71044,71,BOSJEAN,296,6,302
71045,71,BOUHANS,179,6,185
71046,71,LA BOULAYE,94,0,94
71047,71,BOURBON-LANCY,4713,72,4785
71048,71,BOURG-LE-COMTE,175,2,177
71050,71,BOURGVILAIN,340,7,347
71051,71,BOUZERON,130,7,137
71052,71,BOYER,729,11,740
71054,71,BRAGNY-SUR-SAÔNE,685,13,698
71056,71,BRANGES,2354,37,2391
71057,71,BRAY,124,3,127
71058,71,BRESSE-SUR-GROSNE,185,11,196
71059,71,LE BREUIL,3538,67,3605
71060,71,BRIANT,228,2,230
71061,71,BRIENNE,460,16,476
71062,71,BRION,292,8,300
71063,71,BROYE,753,14,767
71064,71,BRUAILLES,985,25,1010
71065,71,BUFFIÈRES,273,8,281
71066,71,BURGY,119,3,122
71067,71,BURNAND,124,3,127
71068,71,BURZY,57,2,59
71069,71,BUSSIÈRES,579,27,606
71070,71,BUXY,2138,85,2223
71071,71,CÉRON,263,8,271
71072,71,CERSOT,141,2,143
71073,71,CHAGNY,5528,80,5608
71074,71,CHAINTRÉ,564,19,583
71075,71,CHALMOUX,627,11,638
71076,71,CHALON-SUR-SAÔNE,45056,1521,46577
71077,71,CHAMBILLY,513,4,517
71078,71,CHAMILLY,151,3,154
71079,71,CHAMPAGNAT,463,11,474
71080,71,CHAMPAGNY-SOUS-UXELLES,97,0,97
71081,71,CHAMPFORGEUIL,2588,56,2644
71082,71,CHAMPLECY,223,3,226
71084,71,CHÂNES,529,11,540
71085,71,CHANGE,222,2,224
71086,71,CHANGY,466,9,475
71087,71,CHAPAIZE,165,1,166
71088,71,LA CHAPELLE-AU-MANS,226,12,238
71089,71,LA CHAPELLE-DE-BRAGNY,238,2,240
71090,71,LA CHAPELLE-DE-GUINCHAY,4171,53,4224
71091,71,LA CHAPELLE-DU-MONT-DE-FRANCE,189,2,191
71092,71,LA CHAPELLE-NAUDE,504,13,517
71093,71,LA CHAPELLE-SAINT-SAUVEUR,662,18,680
71094,71,LA CHAPELLE-SOUS-BRANCION,139,2,141
71095,71,LA CHAPELLE-SOUS-DUN,437,10,447
71096,71,LA CHAPELLE-SOUS-UCHON,192,2,194
71097,71,LA CHAPELLE-THÈCLE,480,12,492
71098,71,CHARBONNAT,250,4,254
71099,71,CHARBONNIÈRES,316,14,330
71100,71,CHARDONNAY,203,0,203
71101,71,CHARETTE-VARENNES,452,8,460
71102,71,LA CHARMÉE,688,24,712
71103,71,CHARMOY,274,6,280
71104,71,CHARNAY-LÈS-CHALON,190,7,197
71105,71,CHARNAY-LÈS-MÂCON,7742,297,8039
71106,71,CHAROLLES,2888,438,3326
71107,71,CHARRECEY,331,10,341
71108,71,CHASSELAS,168,5,173
71109,71,CHASSEY-LE-CAMP,352,2,354
71110,71,CHASSIGNY-SOUS-DUN,565,10,575
71111,71,CHASSY,305,11,316
71112,71,CHÂTEAU,228,8,236
71113,71,CHÂTEAUNEUF,98,0,98
71115,71,CHÂTEL-MORON,92,4,96
71116,71,CHÂTENAY,169,2,171
71117,71,CHÂTENOY-EN-BRESSE,1095,31,1126
71118,71,CHÂTENOY-LE-ROYAL,6148,143,6291
71119,71,CHAUDENAY,1119,24,1143
71120,71,CHAUFFAILLES,3703,69,3772
71121,71,LA CHAUX,316,3,319
71122,71,CHEILLY-LÈS-MARANGES,557,15,572
71123,71,CHENAY-LE-CHÂTEL,373,4,377
71124,71,CHENÔVES,203,7,210
71125,71,CHÉRIZET,20,0,20
71126,71,CHEVAGNY-LES-CHEVRIÈRES,584,23,607
71127,71,CHEVAGNY-SUR-GUYE,60,5,65
71128,71,CHIDDES,88,5,93
71129,71,CHISSEY-EN-MORVAN,271,7,278
71130,71,CHISSEY-LÈS-MÂCON,229,6,235
71131,71,CIEL,851,13,864
71132,71,CIRY-LE-NOBLE,2260,30,2290
71133,71,LA CLAYETTE,1637,58,1695
71134,71,NAVOUR-SUR-GROSNE,661,21,682
71135,71,CLESSÉ,891,20,911
71136,71,CLESSY,276,8,284
71137,71,CLUNY,4929,247,5176
71139,71,COLLONGE-EN-CHAROLLAIS,144,0,144
71140,71,COLLONGE-LA-MADELEINE,50,0,50
71141,71,COLOMBIER-EN-BRIONNAIS,310,6,316
71142,71,LA COMELLE,240,4,244
71143,71,CONDAL,459,8,467
71144,71,CORDESSE,191,5,196
71145,71,CORMATIN,564,5,569
71146,71,CORTAMBERT,232,7,239
71147,71,CORTEVAIX,251,6,257
71148,71,COUBLANC,843,17,860
71149,71,COUCHES,1323,29,1352
71150,71,CRÊCHES-SUR-SAÔNE,3089,86,3175
71151,71,CRÉOT,78,4,82
71152,71,CRESSY-SUR-SOMME,180,9,189
71153,71,LE CREUSOT,21269,298,21567
71154,71,CRISSEY,2469,62,2531
71155,71,CRONAT,519,16,535
71156,71,CRUZILLE,262,65,327
71157,71,CUISEAUX,1829,31,1860
71158,71,CUISERY,1571,40,1611
71159,71,CULLES-LES-ROCHES,202,8,210
71160,71,CURBIGNY,310,9,319
71161,71,CURDIN,319,6,325
71162,71,CURGY,1153,44,1197
71163,71,CURTIL-SOUS-BUFFIÈRES,90,1,91
71164,71,CURTIL-SOUS-BURNAND,129,3,132
71165,71,CUSSY-EN-MORVAN,378,8,386
71166,71,CUZY,112,4,116
71167,71,DAMEREY,552,20,572
71168,71,DAMPIERRE-EN-BRESSE,174,1,175
71169,71,DAVAYÉ,700,107,807
71170,71,DEMIGNY,1794,40,1834
71171,71,DENNEVY,305,9,314
71172,71,DETTEY,85,1,86
71173,71,DEVROUZE,311,4,315
71174,71,DEZIZE-LÈS-MARANGES,173,4,177
71175,71,DICONNE,338,4,342
71176,71,DIGOIN,7741,249,7990
71177,71,DOMMARTIN-LÈS-CUISEAUX,802,12,814
71178,71,DOMPIERRE-LES-ORMES,889,31,920
71179,71,DOMPIERRE-SOUS-SANVIGNES,81,1,82
71181,71,DONZY-LE-PERTUIS,168,4,172
71182,71,DRACY-LE-FORT,1458,52,1510
71183,71,DRACY-LÈS-COUCHES,153,3,156
71184,71,DRACY-SAINT-LOUP,608,9,617
71185,71,DYO,332,14,346
71186,71,ECUELLES,262,5,267
71187,71,ECUISSES,1580,34,1614
71188,71,EPERTULLY,60,1,61
71189,71,EPERVANS,1616,52,1668
71190,71,EPINAC,2164,30,2194
71191,71,ESSERTENNE,472,10,482
71192,71,ETANG-SUR-ARROUX,1811,148,1959
71193,71,ETRIGNY,473,11,484
71194,71,FARGES-LÈS-CHALON,790,15,805
71195,71,FARGES-LÈS-MÂCON,220,1,221
71196,71,LE FAY,634,8,642
71198,71,FLACEY-EN-BRESSE,412,7,419
71199,71,FLAGY,174,8,182
71200,71,FLEURY-LA-MONTAGNE,704,17,721
71201,71,FLEY,196,7,203
71202,71,FONTAINES,1877,364,2241
71203,71,FONTENAY,52,1,53
71204,71,FRAGNES-LA LOYÈRE,1487,43,1530
71205,71,FRANGY-EN-BRESSE,651,9,660
71206,71,LA FRETTE,239,4,243
71207,71,FRETTERANS,288,11,299
71208,71,FRONTENARD,210,4,214
71209,71,FRONTENAUD,728,14,742
71210,71,FUISSÉ,373,19,392
71212,71,GÉNELARD,1387,33,1420
71213,71,LA GENÊTE,569,17,586
71214,71,GENOUILLY,420,11,431
71215,71,GERGY,2581,72,2653
71216,71,GERMAGNY,197,5,202
71217,71,GERMOLLES-SUR-GROSNE,125,5,130
71218,71,GIBLES,581,21,602
71219,71,GIGNY-SUR-SAÔNE,547,15,562
71220,71,GILLY-SUR-LOIRE,473,3,476
71221,71,GIVRY,3684,161,3845
71222,71,GOURDON,899,26,925
71223,71,LA GRANDE-VERRIÈRE,563,8,571
71224,71,GRANDVAUX,82,6,88
71225,71,GRANGES,525,13,538
71226,71,GREVILLY,30,0,30
71227,71,GRURY,513,8,521
71228,71,GUERFAND,210,0,210
71229,71,LES GUERREAUX,231,1,232
71230,71,GUEUGNON,6760,194,6954
71231,71,LA GUICHE,630,11,641
71232,71,HAUTEFOND,202,14,216
71233,71,L'HÔPITAL-LE-MERCIER,304,7,311
71234,71,HUILLY-SUR-SEILLE,341,6,347
71235,71,HURIGNY,1954,108,2062
71236,71,IGÉ,879,21,900
71237,71,IGORNAY,524,7,531
71238,71,IGUERANDE,986,18,1004
71239,71,ISSY-L'EVÊQUE,697,11,708
71240,71,JALOGNY,384,15,399
71241,71,JAMBLES,486,18,504
71242,71,JONCY,521,11,532
71243,71,JOUDES,371,4,375
71244,71,JOUVENÇON,438,2,440
71245,71,JUGY,322,6,328
71246,71,JUIF,250,3,253
71247,71,JULLY-LÈS-BUXY,365,10,375
71248,71,LACROST,710,20,730
71249,71,LAIVES,991,37,1028
71250,71,LAIZÉ,1087,49,1136
71251,71,LAIZY,590,13,603
71252,71,LALHEUE,370,14,384
71253,71,LANS,928,26,954
71254,71,LAYS-SUR-LE-DOUBS,151,1,152
71255,71,LESME,179,2,181
71256,71,LESSARD-EN-BRESSE,539,12,551
71257,71,LESSARD-LE-NATIONAL,653,12,665
71258,71,LEYNES,509,15,524
71259,71,LIGNY-EN-BRIONNAIS,363,7,370
71261,71,LOISY,662,16,678
71262,71,LONGEPIERRE,161,4,165
71263,71,LOUHANS,6433,225,6658
71264,71,LOURNAND,328,9,337
71266,71,LUCENAY-L'EVÊQUE,315,3,318
71267,71,LUGNY,859,84,943
71268,71,LUGNY-LÈS-CHAROLLES,350,10,360
71269,71,LUX,2067,33,2100
71270,71,MÂCON,33908,755,34663
71271,71,MAILLY,149,5,154
71272,71,MALAY,199,9,208
71273,71,MALTAT,283,6,289
71274,71,MANCEY,388,10,398
71275,71,MARCIGNY,1727,31,1758
71276,71,MARCILLY-LA-GUEURCE,128,5,133
71277,71,MARCILLY-LÈS-BUXY,665,19,684
71278,71,MARIGNY,155,5,160
71279,71,LE ROUSSET-MARIZY,628,19,647
71280,71,MARLY-SOUS-ISSY,87,2,89
71281,71,MARLY-SUR-ARROUX,307,14,321
71282,71,MARMAGNE,1243,34,1277
71283,71,MARNAY,537,7,544
71284,71,MARTAILLY-LÈS-BRANCION,143,7,150
71285,71,MARTIGNY-LE-COMTE,410,6,416
71286,71,MARY,263,4,267
71287,71,MASSILLY,328,6,334
71289,71,MATOUR,1145,22,1167
71290,71,MAZILLE,377,68,445
71291,71,MELAY,968,23,991
71292,71,MELLECEY,1322,45,1367
71293,71,MÉNETREUIL,409,10,419
71294,71,MERCUREY,1212,171,1383
71295,71,MERVANS,1505,25,1530
71296,71,MESSEY-SUR-GROSNE,749,19,768
71297,71,MESVRES,754,22,776
71299,71,MILLY-LAMARTINE,316,7,323
71300,71,LE MIROIR,621,8,629
71301,71,MONT,170,2,172
71302,71,MONTAGNY-LÈS-BUXY,215,9,224
71303,71,MONTAGNY-PRÈS-LOUHANS,485,6,491
71305,71,MONTBELLET,828,15,843
71306,71,MONTCEAU-LES-MINES,17678,308,17986
71307,71,MONTCEAUX-L'ETOILE,290,7,297
71308,71,MONTCEAUX-RAGNY,31,1,32
71309,71,MONTCENIS,1924,60,1984
71310,71,MONTCHANIN,4964,89,5053
71311,71,MONTCONY,256,5,261
71312,71,MONTCOY,255,1,256
71313,71,MONTHELON,381,15,396
71314,71,MONTJAY,206,0,206
71315,71,MONT-LÈS-SEURRE,183,2,185
71316,71,MONTMELARD,371,7,378
71317,71,MONTMORT,183,3,186
71318,71,MONTPONT-EN-BRESSE,1100,20,1120
71319,71,MONTRET,779,16,795
71320,71,MONT-SAINT-VINCENT,315,3,318
71321,71,MOREY,192,4,196
71322,71,MORLET,52,1,53
71323,71,MORNAY,136,0,136
71324,71,MOROGES,579,23,602
71325,71,LA MOTTE-SAINT-JEAN,1206,34,1240
71326,71,MOUTHIER-EN-BRESSE,418,7,425
71327,71,MUSSY-SOUS-DUN,343,8,351
71328,71,NANTON,631,12,643
71329,71,NAVILLY,410,9,419
71330,71,NEUVY-GRANDCHAMP,754,15,769
71331,71,NOCHIZE,117,1,118
71332,71,ORMES,469,5,474
71333,71,OSLON,1222,39,1261
71334,71,OUDRY,383,9,392
71335,71,OUROUX-SOUS-LE-BOIS-SAINTE-MARIE,66,0,66
71336,71,OUROUX-SUR-SAÔNE,3110,80,3190
71337,71,OYÉ,303,8,311
71338,71,OZENAY,216,2,218
71339,71,OZOLLES,391,8,399
71340,71,PALINGES,1507,26,1533
71341,71,PALLEAU,254,2,256
71342,71,PARAY-LE-MONIAL,9214,417,9631
71343,71,PARIS-L'HÔPITAL,318,4,322
71344,71,PASSY,66,2,68
71345,71,PÉRONNE,672,11,683
71346,71,PERRECY-LES-FORGES,1568,26,1594
71347,71,PERREUIL,553,15,568
71348,71,PERRIGNY-SUR-LOIRE,131,3,134
71349,71,LA PETITE-VERRIÈRE,51,1,52
71350,71,PIERRECLOS,874,30,904
71351,71,PIERRE-DE-BRESSE,1938,31,1969
71352,71,LE PLANOIS,88,3,91
71353,71,PLOTTES,525,7,532
71354,71,POISSON,570,22,592
71355,71,PONTOUX,280,7,287
71356,71,POUILLOUX,974,17,991
71357,71,POURLANS,217,0,217
71358,71,PRESSY-SOUS-DONDIN,102,3,105
71359,71,PRÉTY,568,10,578
71360,71,PRISSÉ,1910,46,1956
71361,71,PRIZY,58,5,63
71362,71,PRUZILLY,344,5,349
71363,71,LE PULEY,88,5,93
71364,71,LA RACINEUSE,176,1,177
71365,71,RANCY,591,8,599
71366,71,RATENELLE,380,8,388
71367,71,RATTE,366,5,371
71368,71,RECLESNE,303,16,319
71369,71,REMIGNY,430,7,437
71370,71,RIGNY-SUR-ARROUX,626,11,637
71371,71,LA ROCHE-VINEUSE,1577,41,1618
71372,71,ROMANÈCHE-THORINS,2021,33,2054
71373,71,ROMENAY,1704,21,1725
71374,71,ROSEY,162,2,164
71376,71,ROUSSILLON-EN-MORVAN,275,8,283
71377,71,ROYER,128,2,130
71378,71,RULLY,1557,35,1592
71379,71,SAGY,1233,21,1254
71380,71,SAILLENARD,789,17,806
71381,71,SAILLY,74,0,74
71382,71,SAINT-AGNAN,697,15,712
71383,71,SAINT-ALBAIN,534,5,539
71384,71,SAINT-AMBREUIL,506,8,514
71385,71,SAINT-AMOUR-BELLEVUE,566,20,586
71386,71,SAINT-ANDRÉ-EN-BRESSE,94,0,94
71387,71,SAINT-ANDRÉ-LE-DÉSERT,249,9,258
71388,71,SAINT-AUBIN-EN-CHAROLLAIS,467,20,487
71389,71,SAINT-AUBIN-SUR-LOIRE,281,5,286
71390,71,SAINT-BERAIN-SOUS-SANVIGNES,1084,22,1106
71391,71,SAINT-BÉRAIN-SUR-DHEUNE,555,17,572
71392,71,SAINT-BOIL,491,9,500
71393,71,SAINT-BONNET-DE-CRAY,491,17,508
71394,71,SAINT-BONNET-DE-JOUX,765,22,787
71395,71,SAINT-BONNET-DE-VIEILLE-VIGNE,209,2,211
71396,71,SAINT-BONNET-EN-BRESSE,488,4,492
71397,71,SAINTE-CÉCILE,283,8,291
71398,71,SAINT-CHRISTOPHE-EN-BRESSE,1044,31,1075
71399,71,SAINT-CHRISTOPHE-EN-BRIONNAIS,532,15,547
71400,71,SAINT-CLÉMENT-SUR-GUYE,129,4,133
71401,71,SAINTE-CROIX-EN-BRESSE,629,13,642
71402,71,SAINT-CYR,750,25,775
71403,71,SAINT-DENIS-DE-VAUX,260,10,270
71404,71,SAINT-DÉSERT,896,22,918
71405,71,SAINT-DIDIER-EN-BRESSE,198,1,199
71406,71,SAINT-DIDIER-EN-BRIONNAIS,126,9,135
71407,71,SAINT-DIDIER-SUR-ARROUX,221,4,225
71408,71,SAINT-EDMOND,428,9,437
71409,71,SAINT-EMILAND,310,9,319
71410,71,SAINT-ETIENNE-EN-BRESSE,794,15,809
71411,71,SAINT-EUGÈNE,154,8,162
71412,71,SAINT-EUSÈBE,1200,24,1224
71413,71,SAINT-FIRMIN,833,10,843
71414,71,SAINT-FORGEOT,443,17,460
71415,71,SAINTE-FOY,138,2,140
71416,71,SAINT-GENGOUX-DE-SCISSÉ,592,6,598
71417,71,SAINT-GENGOUX-LE-NATIONAL,1058,7,1065
71419,71,SAINT-GERMAIN-DU-BOIS,1895,42,1937
71420,71,SAINT-GERMAIN-DU-PLAIN,2310,51,2361
71421,71,SAINT-GERMAIN-EN-BRIONNAIS,185,7,192
71422,71,SAINT-GERMAIN-LÈS-BUXY,276,9,285
71423,71,SAINT-GERVAIS-EN-VALLIÈRE,433,5,438
71424,71,SAINT-GERVAIS-SUR-COUCHES,211,3,214
71425,71,SAINT-GILLES,279,11,290
71426,71,SAINTE-HÉLÈNE,540,11,551
71427,71,SAINT-HURUGE,51,1,52
71428,71,SAINT-IGNY-DE-ROCHE,763,26,789
71430,71,SAINT-JEAN-DE-VAUX,395,16,411
71431,71,SAINT-JEAN-DE-TRÉZY,377,13,390
71433,71,SAINT-JULIEN-DE-CIVRY,491,14,505
71434,71,SAINT-JULIEN-DE-JONZY,345,7,352
71435,71,SAINT-JULIEN-SUR-DHEUNE,243,9,252
71436,71,SAINT-LAURENT-D'ANDENAY,1004,20,1024
71437,71,SAINT-LAURENT-EN-BRIONNAIS,323,11,334
71438,71,SAINT-LÉGER-DU-BOIS,529,19,548
71439,71,SAINT-LÉGER-LÈS-PARAY,748,19,767
71440,71,SAINT-LÉGER-SOUS-BEUVRAY,374,9,383
71441,71,SAINT-LÉGER-SOUS-LA-BUSSIÈRE,279,4,283
71442,71,SAINT-LÉGER-SUR-DHEUNE,1567,22,1589
71443,71,SAINT-LOUP-GÉANGES,1640,57,1697
71444,71,SAINT-LOUP-DE-VARENNES,1199,30,1229
71445,71,SAINT-MARCEL,6190,180,6370
71446,71,SAINT-MARCELIN-DE-CRAY,189,6,195
71447,71,SAINT-MARD-DE-VAUX,273,14,287
71448,71,SAINT-MARTIN-BELLE-ROCHE,1389,33,1422
71449,71,SAINT-MARTIN-D'AUXY,120,6,126
71450,71,SAINT-MARTIN-DE-COMMUNE,101,6,107
71451,71,SAINT-MARTIN-DE-LIXY,94,0,94
71452,71,SAINT-MARTIN-DE-SALENCEY,96,1,97
71453,71,SAINT-MARTIN-DU-LAC,242,11,253
71454,71,SAINT-MARTIN-DU-MONT,187,8,195
71455,71,SAINT-MARTIN-DU-TARTRE,159,4,163
71456,71,SAINT-MARTIN-EN-BRESSE,1911,68,1979
71457,71,SAINT-MARTIN-EN-GÂTINOIS,120,2,122
71458,71,SAINT-MARTIN-LA-PATROUILLE,61,0,61
71459,71,SAINT-MARTIN-SOUS-MONTAIGU,340,17,357
71460,71,SAINT-MAURICE-DE-SATONNAY,468,23,491
71461,71,SAINT-MAURICE-DES-CHAMPS,62,1,63
71462,71,SAINT-MAURICE-EN-RIVIÈRE,528,11,539
71463,71,SAINT-MAURICE-LÈS-CHÂTEAUNEUF,571,12,583
71464,71,SAINT-MAURICE-LÈS-COUCHES,184,4,188
71465,71,SAINT-MICAUD,274,9,283
71466,71,SAINT-NIZIER-SUR-ARROUX,122,4,126
71468,71,SAINT-PIERRE-DE-VARENNES,848,16,864
71469,71,SAINT-PIERRE-LE-VIEUX,364,10,374
71470,71,SAINT-POINT,347,14,361
71471,71,SAINT-PRIVÉ,92,1,93
71472,71,SAINT-PRIX,209,8,217
71473,71,SAINT-RACHO,150,1,151
71474,71,SAINTE-RADEGONDE,147,2,149
71475,71,SAINT-RÉMY,6615,157,6772
71477,71,SAINT-ROMAIN-SOUS-GOURDON,484,9,493
71478,71,SAINT-ROMAIN-SOUS-VERSIGNY,85,2,87
71479,71,SAINT-SERNIN-DU-BOIS,1758,36,1794
71480,71,SAINT-SERNIN-DU-PLAIN,596,13,609
71481,71,SAINT-SYMPHORIEN-D'ANCELLES,1150,20,1170
71482,71,SAINT-SYMPHORIEN-DE-MARMAGNE,836,11,847
71483,71,SAINT-SYMPHORIEN-DES-BOIS,425,12,437
71484,71,SAINT-USUGE,1282,29,1311
71485,71,SAINT-VALLERIN,258,14,272
71486,71,SAINT-VALLIER,8576,172,8748
71487,71,SAINT-VÉRAND,162,3,165
71488,71,SAINT-VINCENT-DES-PRÉS,104,3,107
71489,71,SAINT-VINCENT-EN-BRESSE,570,9,579
71490,71,SAINT-VINCENT-BRAGNY,1015,17,1032
71491,71,SAINT-YAN,1156,24,1180
71492,71,SAINT-YTHAIRE,126,2,128
71493,71,SAISY,343,7,350
71494,71,LA SALLE,526,14,540
71495,71,SALORNAY-SUR-GUYE,874,12,886
71496,71,SAMPIGNY-LÈS-MARANGES,143,10,153
71497,71,SANCÉ,2150,54,2204
71498,71,SANTILLY,132,6,138
71499,71,SANVIGNES-LES-MINES,4316,81,4397
71500,71,SARRY,93,3,96
71501,71,SASSANGY,142,3,145
71502,71,SASSENAY,1577,45,1622
71503,71,SAULES,128,3,131
71504,71,SAUNIÈRES,80,2,82
71505,71,SAVIANGES,76,1,77
71506,71,SAVIGNY-EN-REVERMONT,1137,17,1154
71507,71,SAVIGNY-SUR-GROSNE,169,1,170
71508,71,SAVIGNY-SUR-SEILLE,406,9,415
71509,71,LA CELLE-EN-MORVAN,476,6,482
71510,71,SEMUR-EN-BRIONNAIS,610,19,629
71512,71,SENNECEY-LE-GRAND,3012,68,3080
71513,71,SENOZAN,1127,36,1163
71514,71,SENS-SUR-SEILLE,419,5,424
71515,71,SERCY,100,3,103
71516,71,SERLEY,607,7,614
71517,71,SERMESSE,232,3,235
71518,71,SERRIÈRES,274,9,283
71519,71,SERRIGNY-EN-BRESSE,189,4,193
71520,71,SEVREY,1290,25,1315
71521,71,SIGY-LE-CHÂTEL,106,2,108
71522,71,SIMANDRE,1737,19,1756
71523,71,SIMARD,1188,12,1200
71524,71,SIVIGNON,173,7,180
71525,71,SOLOGNY,576,11,587
71526,71,SOLUTRÉ-POUILLY,361,7,368
71527,71,SOMMANT,210,4,214
71528,71,SORNAY,2001,45,2046
71529,71,SUIN,257,7,264
71530,71,SULLY,488,14,502
71531,71,LA TAGNIÈRE,215,1,216
71532,71,TAIZÉ,194,3,197
71533,71,TANCON,532,18,550
71534,71,LE TARTRE,112,5,117
71535,71,TAVERNAY,507,11,518
71537,71,THIL-SUR-ARROUX,131,0,131
71538,71,THUREY,439,11,450
71539,71,TINTRY,79,2,81
71540,71,TORCY,2813,39,2852
71541,71,TORPES,374,4,378
71542,71,TOULON-SUR-ARROUX,1510,27,1537
71543,71,TOURNUS,5489,338,5827
71544,71,TOUTENANT,194,5,199
71545,71,TRAMAYES,1056,19,1075
71546,71,TRAMBLY,404,8,412
71547,71,TRIVY,259,7,266
71548,71,TRONCHY,249,2,251
71549,71,LA TRUCHÈRE,214,6,220
71550,71,UCHIZY,825,14,839
71551,71,UCHON,91,5,96
71552,71,UXEAU,520,13,533
71553,71,VAREILLES,275,5,280
71554,71,VARENNE-L'ARCONCE,113,3,116
71555,71,VARENNES-LE-GRAND,2317,48,2365
71556,71,VARENNES-LÈS-MÂCON,566,8,574
71557,71,VARENNE-SAINT-GERMAIN,728,17,745
71558,71,VARENNES-SAINT-SAUVEUR,1132,26,1158
71559,71,VARENNES-SOUS-DUN,539,14,553
71561,71,VAUBAN,225,9,234
71562,71,VAUDEBARRIER,212,33,245
71563,71,VAUX-EN-PRÉ,74,1,75
71564,71,VENDENESSE-LÈS-CHAROLLES,746,20,766
71565,71,VENDENESSE-SUR-ARROUX,569,12,581
71566,71,VERDUN-SUR-LE-DOUBS,1060,8,1068
71567,71,VERGISSON,257,7,264
71568,71,VÉRISSEY,57,0,57
71570,71,VERJUX,516,14,530
71571,71,VEROSVRES,447,26,473
71572,71,VERS,233,0,233
71573,71,VERSAUGUES,192,5,197
71574,71,VERZÉ,813,27,840
71576,71,LE VILLARS,279,5,284
71577,71,VILLEGAUDIN,219,4,223
71578,71,CLUX-VILLENEUVE,313,11,324
71579,71,VILLENEUVE-EN-MONTAGNE,167,2,169
71580,71,VINCELLES,418,10,428
71581,71,VINDECY,254,5,259
71582,71,LA VINEUSE SUR FREGANDE,650,18,668
71583,71,VINZELLES,718,23,741
71584,71,VIRÉ,1189,28,1217
71585,71,VIREY-LE-GRAND,1366,71,1437
71586,71,VIRY,258,4,262
71588,71,VITRY-EN-CHAROLLAIS,1099,38,1137
71589,71,VITRY-SUR-LOIRE,423,8,431
71590,71,VOLESVRES,632,23,655
71591,71,FLEURVILLE,521,8,529
72001,72,AIGNÉ,1698,37,1735
72002,72,AILLIÈRES-BEAUVOIR,205,3,208
72003,72,ALLONNES,11167,109,11276
72004,72,AMNÉ,585,3,588
72005,72,ANCINNES,936,22,958
72006,72,ARÇONNAY,1899,232,2131
72007,72,ARDENAY-SUR-MÉRIZE,497,11,508
72008,72,ARNAGE,5503,123,5626
72009,72,ARTHEZÉ,362,8,370
72010,72,ASNIÈRES-SUR-VÈGRE,400,11,411
72011,72,ASSÉ-LE-BOISNE,906,17,923
72012,72,ASSÉ-LE-RIBOUL,490,10,500
72013,72,AUBIGNÉ-RACAN,2115,27,2142
72015,72,LES AULNEAUX,114,0,114
72016,72,AUVERS-LE-HAMON,1478,35,1513
72017,72,AUVERS-SOUS-MONTFAUCON,237,3,240
72018,72,AVESNES-EN-SAOSNOIS,87,1,88
72019,72,AVESSÉ,377,9,386
72020,72,AVEZÉ,705,17,722
72021,72,AVOISE,585,7,592
72022,72,LE BAILLEUL,1221,27,1248
72023,72,BALLON-SAINT MARS,2253,30,2283
72024,72,LA BAZOGE,3646,61,3707
72025,72,BAZOUGES CRÉ SUR LOIR,1993,54,2047
72026,72,BEAUFAY,1506,16,1522
